Genre,Description,URL
Salsa-ragga,"La fusion salsa-ragga s'est opérée dans les années 1990 et a apporté un souffle nouveau à la salsa. Dans la continuité, le salsaton, fusion de la salsa et du reggaeton (dérivé du ragga, avec des influences de musique latine et de rap), voit le jour au milieu de années 2000 et qui prend de plus en plus d'ampleur. 
",https://fr.wikipedia.org/wiki/Salsa-ragga_et_salsaton
Salsaton,"La fusion salsa-ragga s'est opérée dans les années 1990 et a apporté un souffle nouveau à la salsa. Dans la continuité, le salsaton, fusion de la salsa et du reggaeton (dérivé du ragga, avec des influences de musique latine et de rap), voit le jour au milieu de années 2000 et qui prend de plus en plus d'ampleur. 
",https://fr.wikipedia.org/wiki/Salsa-ragga_et_salsaton
Samba,"La[a] samba ou samba urbaine est un genre musical et de danse brésilien né dans les communautés urbaines afro-brésiliennes de Rio de Janeiro au début du XXe siècle. Les danseurs de samba — et par extension les musiciens de samba — sont appelés sambistes (sambistas). La samba est un terme général désignant de nombreux rythmes qui composent les genres musicaux brésiliens les plus connus.
",https://fr.wikipedia.org/wiki/Samba_(musique)
Samba funk,"La samba funk[a] est un sous-genre musical issu de la fusion de la samba brésilienne et du funk américain, créé à la fin des années 1960 par le pianiste Dom Salvador et son Grupo Abolição (qui donnera plus tard naissance à Banda Black Rio)[5],[6]. Il se base sur le mélange les mesures binaires de la samba et les mesures quaternaires du funk, récemment arrivé sur le marché musical brésilien[6].
",https://fr.wikipedia.org/wiki/Samba_funk
Samba jazz,"La[a] samba jazz (ou samba-jazz), également connue sous le nom de jazz samba (surtout aux États-Unis) ou hard bossa nova, est un sous-genre musical largement instrumental de la samba qui a émergé au sein de la bossa nova entre la fin des années 1950 et le début des années 1960[5],[6].
",https://fr.wikipedia.org/wiki/Samba_jazz
Samba rock,"La[a] samba rock ou samba-rock (également connue comme samba soul ou confondue avec la samba funk voire la sambalanço) est une culture de danse et un sous-genre musical brésilien qui fusionnent la samba avec le rock, la soul et le funk. Elle est née des soirées dansantes des communautés noires des classes inférieures de São Paulo après leur exposition au rock 'n' roll et à la musique afro-américaine à la fin des années 1950.
",https://fr.wikipedia.org/wiki/Samba_rock
Sambass,"La[a] sambass (drum 'n' bossa, drum 'n' sambass (un mélange des mots « samba » et « basse »), ou drum and bass brésilien) est un sous-genre musical régional de la drum and bass ayant émergé au Brésil[5] mêlant le rythme drum and bass à la musique latine.
",https://fr.wikipedia.org/wiki/Sambass
Scherzo,"Le scherzo, d'origine italienne, est une composition musicale de caractère plaisant ou divertissant.
",https://fr.wikipedia.org/wiki/Scherzo
Schlager,"Le schlager (du verbe allemand schlagen, « frapper, taper » ; même sens que l'anglicisme hit) est un style de musique populaire apparu au début du XXe siècle.
",https://fr.wikipedia.org/wiki/Schlager
Schranz,"La schranz est un genre de musique électronique, plus précisément un style de hardtechno[1], minimaliste et rapide (généralement entre 140 et 160 BPM). Elle est caractérisée par des samples dérivés des machines, des boucles de percussions déformées et un thème essentiellement monotone. 
",https://fr.wikipedia.org/wiki/Schranz
Screamo,"Le screamo est un sous-genre musical dérivé de l'emo et du punk hardcore ayant émergé au début des années 1990. Il s'agit initialement d'un genre agressif dérivé de la musique emo caractérisé par de brèves chansons intenses et dissonantes[1]. Le screamo se définit comme un style dissonant d'emo influencé par le punk hardcore[2] faisant usage de hurlements. Les paroles se centrent souvent sur la souffrance émotionnelle, l'intérêt romantique, le féminisme, la politique, et les droits de l'Homme[3]. Certains groupes screamo des années 1990 s'impliquent explicitement dans la politique.
",https://fr.wikipedia.org/wiki/Screamo
Séga,Description non disponible,https://fr.wikipedia.org/wiki/S%C3%A9ga
Seggae,"Inventé dans les années 1980, le seggae est un genre musical issu de la fusion du reggae et du séga, soit un type de musique et de danse traditionnel des îles Mascareignes, dans l'océan Indien. L'une des figures les plus connues de ce mouvement est Kaya, un artiste mauricien mort en prison en 1999.
",https://fr.wikipedia.org/wiki/Seggae
Semba,"Le semba est un genre musical d'Angola.
",https://fr.wikipedia.org/wiki/Semba_(musique)
Shibuya-kei,"Shibuya-kei (渋谷系?) est un sous-genre musical de la J-pop originaire de Shibuya, l'un des 23 arrondissements spéciaux formant Tokyo, au Japon. Ce style peut être décrit comme un mélange de jazz, pop, et d'electropop.
",https://fr.wikipedia.org/wiki/Shibuya-kei
Shock rock,"Le shock rock, également écrit shock-rock[1], est un terme regroupant plusieurs groupes dans plusieurs styles différents associant la musique rock avec des prestations en concert choquantes (d'où le nom) mettant en scène du sexe et ou de la violence visant explicitement à provoquer. Bien qu'il soit souvent utilisé à tort pour classer des groupes, le shock rock n'est pas un style musical proprement dit puisqu'il n'est pas descriptible réellement au niveau musical et qu'il ne décrit qu'une manière d'agir sur scène.
",https://fr.wikipedia.org/wiki/Shock_rock
Shoegazing,"Le shoegazing (prononcé en anglais : [ˈʃuːɡeɪzɪŋ]), ou shoegaze (prononcé : [ˈʃuːɡeɪz]), est un sous-genre musical du rock alternatif ayant émergé à la fin des années 1980 au Royaume-Uni, lancé par des groupes tels que My Bloody Valentine, Lush, Slowdive, Chapterhouse, et Ride. Il connaît le succès jusqu'au milieu des années 1990, en particulier en 1990 et 1991, ainsi qu'un regain de popularité au début des années 2010. La presse britannique, en particulier NME et Melody Maker, nomment ce style « shoegazing », car les membres de ces groupes jouent sur scène d'une manière introspective et laissent penser qu'ils fixent (gazing at) leurs chaussures (shoe)[1],[2]. L'usage significatif de pédales d'effet contribue à l'image de musiciens qui regardent leurs pieds pendant les performances[3].
",https://fr.wikipedia.org/wiki/Shoegazing
Ska,"Le ska est un style musical ayant été créé en Jamaïque à la fin des années 1950[2]. Il se caractérise par un son rythmé et reconnaissable au contretemps marqué par la guitare électrifiée[3], un piano et parfois un instrument de la famille des cuivres[4]. Il est diffusé internationalement grâce notamment au label Island Records de Chris Blackwell. Laurel Aitken, Toots & The Maytals ou encore Desmond Dekker & The Aces et The Skatalites ont été  des pionniers de ce style musical. Il aboutit au reggae et lui survit.
",https://fr.wikipedia.org/wiki/Ska
Ska-jazz,"Le ska-jazz est un sous genre du ska assez proche du rocksteady. Il combine la mélodie du jazz avec la rythmique et l'harmonique du ska.
",https://fr.wikipedia.org/wiki/Ska-jazz
Skacore,"Le ska punk est un genre musical mêlant ska et punk rock[1]. Il atteint un succès phénoménal aux États-Unis à la fin des années 1990[2]. Le skacore est un sous-genre du ska punk, mêlant ska et punk hardcore[3].
",https://fr.wikipedia.org/wiki/Skacore
Ska punk,"Le ska punk est un genre musical mêlant ska et punk rock[1]. Il atteint un succès phénoménal aux États-Unis à la fin des années 1990[2]. Le skacore est un sous-genre du ska punk, mêlant ska et punk hardcore[3].
",https://fr.wikipedia.org/wiki/Ska_punk
Skate punk,"Le skate punk (connu également sous le nom skatecore, skate rock ou encore punk à roulettes en France) est un genre musical dérivé du punk rock (et une mode vestimentaire associée) que les amateurs de skateboard, de surf et d'autres sports acrobatiques écoutent.
",https://fr.wikipedia.org/wiki/Skate_punk
Skiffle,"Le skiffle est un genre de musique folklorique, d'influence jazz, country et blues. Il a pour particularité d'incorporer des instruments bricolés à partir d'accessoires domestiques : planche à laver (washboard) faisant office de batterie, basse à une corde faisant résonner un baquet à lessive ou une caisse à thé (tea-chest bass), kazoos, violons taillés dans des boîtes à cigares, peignes frottant contre du papier... La base harmonique utilise des instruments traditionnels (guitares, banjos, mandolines, pianos)[1].
",https://fr.wikipedia.org/wiki/Skiffle
Slam,"Un slam est, historiquement, une compétition de poésie. C'est une poésie déclamée dans des espaces publics (dans la rue, un bar...) ou dans un lieu de spectacle (dans une salle de concert, un théâtre...), avec ou sans accompagnement musical. 
",https://fr.wikipedia.org/wiki/Slam_(po%C3%A9sie)
Slow,"Le slow est une danse lente qui se pratique en couple, enlacés, de préférence sous une lumière tamisée. La musique d’un slow est généralement douce et de tempo lent, mais il peut également s’agir d’une power ballad.
",https://fr.wikipedia.org/wiki/Slow
Slow fox,"Le slow fox (ou foxtrot) est une danse de salon progressive caractérisée par de longs mouvements fluides et continus sur la piste de danse.
",https://fr.wikipedia.org/wiki/Slow_fox
Slowcore,"Le slowcore est un sous-genre musical du rock alternatif et du rock indépendant, caractérisé par des paroles poignantes, des mélodies graves, un tempo lent, et des arrangements minimalistes. Le slowcore est souvent utilisé d'une manière interchangeable avec le terme sadcore[1],[2].
",https://fr.wikipedia.org/wiki/Slowcore
Sludge metal,"Le sludge metal, ou simplement sludge, est un sous-genre de heavy metal essentiellement apparu autour de La Nouvelle-Orléans[1], aux États-Unis, au milieu des années 1980. Le genre mêle des éléments de doom metal et punk hardcore, et parfois de grunge[1] et de noise rock. Les groupes de sludge metal se lancent initialement dans une musique lente et pessimiste, généralement caractérisée par des rythmes lourds et une atmosphère sombre, une instrumentation simplifiée, et des paroles souvent chargées de messages nihilistes. Le terme « sludge » est utilisé pour désigner le son de guitare dit « boueux » dû notamment aux fortes distorsions et fuzz associés au son volontairement sales dans la pure tradition du punk hardcore et du metal extrême.
",https://fr.wikipedia.org/wiki/Sludge_metal
Smooth jazz,"Le smooth jazz est une variante très accessible du jazz, utilisant des sonorités douces (smooth signifie « doux », « lisse » en anglais), souvent avec un côté Jam du jazz et les influences de musique soul, funk et pop.
",https://fr.wikipedia.org/wiki/Smooth_jazz
Snap,"Le snap est un sous-genre de hip-hop[1] ayant émergé à la fin des années 1990 dans le Sud des États-Unis, en particulier à Bankhead, Atlanta[2]. Le crunk est considéré par la presse spécialisée comme « le prédécesseur du snap[2],[3]. » Les premiers artistes du genre incluent D4L, Dem Franchize Boys, et K-Rab.
",https://fr.wikipedia.org/wiki/Snap_(musique)
Soca,"La soca est un genre musical caribéen né à Trinidad-et-Tobago dans les années 1970, né du carnaval[1].
",https://fr.wikipedia.org/wiki/Soca
Soft rock,"Le soft rock, ou light rock[1], est un style musical utilisant les techniques du rock (souvent mêlé à des éléments de folk rock) moins agressif.
",https://fr.wikipedia.org/wiki/Soft_rock
Son cubain,"Le son est un genre musical cubain dansant qui a atteint une projection internationale à partir des années 1930. Ce rythme combine la structure et les caractéristiques de la musique espagnole avec des éléments et instruments musicaux afro-cubains et indigènes. Le son cubain est l'un des genres les plus influents de la musique latino-américaine ; ses dérivés et fusions, en particulier la salsa et le mambo, se sont largement répandus dans le monde entier.  Sa structure musicale existe dans d'autres pays des Caraïbes avec d'autres noms et variations[1]. En septembre 2012, le son a été déclaré patrimoine culturel de Cuba[2]. 
",https://fr.wikipedia.org/wiki/Son_cubain
Sonate,"Une sonate est une composition instrumentale de musique classique à plusieurs mouvements (par opposition à la cantate qui est chantée). Il ne faut pas la confondre avec l'une des formes les plus importantes, la forme sonate. Le premier mouvement d'une sonate est, d'ailleurs, généralement de forme sonate.
",https://fr.wikipedia.org/wiki/Sonate
Songo,"Le songo est un dérivé du son montuno développé dans les années 1970 au sein de Los Van Van, groupe de musique cubaine dirigé par Juan Formell. Il est l'un des précurseurs de la timba actuelle à Cuba et ailleurs[1].  
",https://fr.wikipedia.org/wiki/Songo_(musique)
Sophisti-pop,"La sophisti-pop est un sous-genre de la musique pop dérivé de la new wave, ayant émergé vers le milieu des années 1980 au Royaume-Uni. « Produit des années 80 », son nom fait référence aux arrangements musicaux complexes qui lui sont caractéristiques. Elle intègre des éléments de pop, de jazz et de soul. En partie influencée par Bryan Ferry et son groupe Roxy Music, elle est popularisée par des groupes britanniques tels que Sade, Simply Red, Swing Out Sister ou The Style Council du milieu à la fin des années 1980, avant de pratiquement disparaître au début des années 1990. La sophisti-pop connaît néanmoins un renouveau à l'aube des années 2010, influençant le travail de plusieurs artistes contemporains.
",https://fr.wikipedia.org/wiki/Sophisti-pop
Soukous,"Le soukous (parfois écrit soukouss ou sukus[1],[2]) est un genre musical originaire de la République du Congo et de la République démocratique du Congo[3]. Dérivé de la rumba congolaise, il est devenu populaire à partir des années 1960[4].
",https://fr.wikipedia.org/wiki/Soukous
Soul,"La musique soul, ou simplement soul, est une musique populaire afro-américaine apparue à la fin des années 1950 aux États-Unis et dérivée, entre autres, à la fois du gospel et du rhythm and blues. Elle est considérée par certains comme un retour du rhythm and blues aux racines dont il est issu : le gospel (musique d'église).
",https://fr.wikipedia.org/wiki/Musique_soul
Soul blues,"La soul blues est un genre de blues ayant émergé à la fin des années 1960 et au début des années 1970, caractérisé par un mélange d'éléments de musiques soul et urbaine contemporaine[1],[2].
",https://fr.wikipedia.org/wiki/Soul_blues
Soul jazz,"Le soul jazz est un sous-genre du jazz issu du hard bop. Il incorpore des influences des blues de rhythm and blues et de la musique gospel. Les claviers, et surtout l'orgue Hammond, y figurent grandement. La musique se fonde sur des phrases musicales répétitives (grooves et hooks) et sur des solos moins complexes que ceux du hard bop.
",https://fr.wikipedia.org/wiki/Soul_jazz
Soul progressive,"La soul progressive (Progressive soul) (également appelé prog-soul, black prog, black rock, RnB progressif — aussi abrégé en R'n'B progressif, R&B progressif —[1]) est un type de musique afro-américaine qui utilise une approche progressive.
",https://fr.wikipedia.org/wiki/Soul_progressive
Soul psychédélique,"La soul psychédélique est une expression utilisée pour désigner le style musical issu d'une fusion du rock psychédélique, de la musique soul ainsi que du funk. Elle prospérera à la fin des années 1960 et au début des années 1970.
",https://fr.wikipedia.org/wiki/Soul_psych%C3%A9d%C3%A9lique
Southern gospel,"Le Southern gospel est un genre de musique chrétienne né dans le sud-est des États-Unis à la fin du XIXe siècle. Initialement les groupes de southern gospel étaient composés de quartettes chantant des hymnes et cantiques d'église, mais le style a évolué au cours du XXe siècle, les formations s'affranchissant de ce modèle traditionnel. Comme tout genre musical chrétien, les paroles des chansons sont inspirées de la Bible et de la vie chrétienne.
",https://fr.wikipedia.org/wiki/Southern_gospel
Southern soul,"La Southern soul (« soul du sud ») est un type de musique soul qui émerge dans le Sud des États-Unis à la fin des années 1950. Elle est aussi appelée Deep soul, en référence au Deep South, le « Sud profond »[1]. Cette musique provient d'une combinaison de plusieurs styles, y compris le blues (à la fois le blues à 12 mesures et le jump blues), la musique country, le rock 'n' roll précoce et une forte influence gospel qui émane des sons des églises noires du sud. L'accent de cette musique n'est pas mis sur ses paroles, mais sur la « sensation » ou sur le groove. Cette puissance rythmique en fait une forte influence dans l'essor de la musique funk. Les termes « Country soul »[2], « Downhome soul » et « Hard soul » sont également utilisés comme synonymes de « Southern soul »[3]. La Southern soul est à son apogée dans les années 1960, lorsqu'est créée la Memphis soul. 
",https://fr.wikipedia.org/wiki/Southern_soul
Space age pop,"La space age pop (litt. pop de l'ère spatiale) ou bachelor pad music (litt. musique de garçonnière) est un sous-genre musical d'easy listening ou de musique lounge associée aux compositeurs, auteurs-compositeurs et chefs d'orchestre américains et mexicains de l'ère spatiale des années 1950 et 1960[1]. Il s'inspire de la fascination contemporaine pour la technologie, l'espace et les lieux « exotiques », exploitant les nouvelles technologies audio telles que le son stéréophonique, l'enregistrement multipiste et les premiers instruments électroniques[2],[3],[4].
",https://fr.wikipedia.org/wiki/Space_age_pop
Space rock,"Le space rock, appelé à l'origine « musique planante », est un sous-genre de la musique rock : le terme désigne tout d'abord la musique jouée par des groupes, surtout britanniques, de rock progressif et de rock psychédélique des années 1960 – 1970 tels que Hawkwind, Gong et Pink Floyd[1], et se caractérise par des passages instrumentaux longs dominés par des morceaux d'orgue électronique, de synthétiseur, de guitare expérimentale ; et de thèmes lyriques basés sur la science fiction et l'espace, empreints de poésie (et souvent chuchotés).
",https://fr.wikipedia.org/wiki/Space_rock
Speed garage,"Le speed garage, occasionnellement appelé Plus-8[2], est un genre de musique dance, associé à la scène UK garage[3]. Le speed garage se caractérise par un rythme NY garage en 4/4 accéléré mêlé à des breakbeats[4].
",https://fr.wikipedia.org/wiki/Speed_garage
Speed metal,"Le speed metal est un sous-genre du heavy metal, ayant émergé au début des années 1980. Le terme est initialement utilisé par les journalistes pour désigner les groupes de heavy metal traditionnel qui accéléraient le tempo de certaines de leurs chansons parfois sous l'influence du hardcore[1]. Il s'agit donc d'une forme stylistique à part entière souvent considérée comme préliminaire au thrash metal dans l'évolution du heavy metal dans les années 1980[1]. Cependant, l'emploi du terme est sujet à confusion, car il est aussi parfois entendu comme un synonyme des genres dérivées de celui-ci : le thrash metal et le power metal.
",https://fr.wikipedia.org/wiki/Speed_metal
Speedcore,"Le speedcore est un genre musical dérivé de la techno hardcore, directement influencé par la musique gabber, caractérisé par un BPM très rapide et frénétique (220 ou plus) et un thème habituellement agressif. Ce genre marque un certain retour vers la musique industrielle[4] : musique bruitiste, anticonformisme, expérimentations, parfois avec la volonté de ne faire que du bruit et de choquer les auditeurs ou parfois, au contraire, dans sa forme psychédélique extrêmement travaillée, de faire entrer les auditeurs en transe.
",https://fr.wikipedia.org/wiki/Speedcore
Splittercore,"Le speedcore est un genre musical dérivé de la techno hardcore, directement influencé par la musique gabber, caractérisé par un BPM très rapide et frénétique (220 ou plus) et un thème habituellement agressif. Ce genre marque un certain retour vers la musique industrielle[4] : musique bruitiste, anticonformisme, expérimentations, parfois avec la volonté de ne faire que du bruit et de choquer les auditeurs ou parfois, au contraire, dans sa forme psychédélique extrêmement travaillée, de faire entrer les auditeurs en transe.
",https://fr.wikipedia.org/wiki/Splittercore
Stoner rock,"Le stoner rock, desert rock ou encore stoner metal[1], est un sous-genre du rock et du metal se caractérisant par des rythmiques hypnotiques, simples et répétitives, une basse très lourde[2], un chant mélodique, et une production « rétro »[3]. Il combine des éléments de doom metal, rock psychédélique, blues rock, acid rock et heavy metal[4],[5]. Le stoner émerge et devient très populaire au cours des années 1990 avec les groupes Kyuss[6] et Sleep[7].
",https://fr.wikipedia.org/wiki/Stoner_rock
Street punk,"Street punk (parfois écrit streetpunk) est un genre musical de punk rock ciblant la classe ouvrière[1] ayant émergé durant les années 1980, en partie en réponse aux prétentions artistiques de la première vague du punk britannique[2],[3]. Le street punk émerge du style oi!, joué par des groupes comme Sham 69, Blitz, The Business, Angelic Upstarts, Cockney Rejects et The Exploited[4],[5],[6]. Cependant, le street punk dépasse les limites de la forme oi! grâce à des groupes comme GBH, Chaos UK, Discharge, Anti-Nowhere League et Oxymoron. Les street punks ont généralement un aspect beaucoup plus flamboyant contraire à l'image de la classe ouvrière ou des skinheads associés à certains groupes de oi![7].
",https://fr.wikipedia.org/wiki/Street_punk
Sunshine pop,"Le sunshine pop est un sous-genre de la musique pop, caractérisé par une attitude joviale, des harmonies vocales en close harmony et une production sophistiquée, bien qu'il n'y ait pas de définition formelle ou objective. Cette musique a atteint un sommet du milieu des années 1960 au début des années 1970 et a par la suite disparu dans l'obscurité. Le terme « sunshine pop » n'a plus été en usage jusqu'à ce que ce genre de musique ait connu une renaissance dans les années 1990. The Beach Boys, The Buckinghams et The Mamas & the Papas en ont été des groupes caractéristiques[1],[2].
",https://fr.wikipedia.org/wiki/Sunshine_pop
Surf,"La surf music est un genre de musique populaire associé à la culture du surf, en particulier celle du comté d'Orange, en Californie, et d'autres lieux situés au Sud de la Californie. Le genre est spécifiquement popularisé entre 1961 et 1966, ravivé, et a inspiré le rock[7]. Il contient deux formes majeures : le surf rock, largement instrumental caractérisé par une guitare électrique ou un saxophone jouant la mélodie principale, lancé par Dick Dale et les Del-Tones, et la surf pop vocale, caractérisée par des ballades surf et des éléments de dance, souvent accompagnée d'harmonies entraînantes associées aux Beach Boys.
",https://fr.wikipedia.org/wiki/Surf_music
Swamp blues,"Le swamp blues est une forme de blues très évolué et spécifique. Dérivé du Louisiana blues, ce genre de musique est réputé pour ses rythmes qui dominent une musique qui est simultanément funky et gaie.
",https://fr.wikipedia.org/wiki/Swamp_blues
Swamp pop,"Le swamp pop est un genre musical originaire de la région d'Acadiane en Louisiane, issue du mélange de plusieurs styles musicaux se côtoyant au sein d'un même creuset musical. Le swamp pop music est un mélange de blues, de rock, de country, de boogie, et de zydeco. Les musiciens sont majoritairement cajuns et créoles descendants de la Louisiane française, d'Acadie ou de Saint-Domingue. Les paroles chantées sont un mélange de parler cadien, de français standard, et d'anglais.
",https://fr.wikipedia.org/wiki/Swamp_pop
Swing,"Le swing est un genre musical et une danse qui tire ses racines du jazz. Selon certains auteurs, le swing accompagne toute l'histoire du jazz ; pour d'autres, comme André Hodeir, il est devenu un courant musical du jazz qui prend son essor au milieu des années 1920 et va jusqu'à l'avènement du bebop dans les années 1940. Par extension, ce courant est également appelé « ère des big bands », « époque du swing » ou tout simplement « swing ».
",https://fr.wikipedia.org/wiki/Swing_(musique)
Symphonie,"Une symphonie est une composition instrumentale savante, de proportions généralement vastes, comprenant plusieurs mouvements joints ou disjoints et faisant appel aux ressources de l'orchestre symphonique.
",https://fr.wikipedia.org/wiki/Symphonie
Synthpop,"La synthpop (abréviation de synthesizer pop, litt. « pop au synthétiseur »), également connue sous les désignations électropop et technopop[2], hormis dans les pays francophones où l'on utilise simplement le terme new wave, est un genre musical qui a eu le synthétiseur pour principal instrument et qui a pris de l'importance de la fin des années 1970 au milieu des années 1980. Auparavant, dès le début des années 1970, le synthétiseur figurait dans le rock progressif, l'electronic art rock, le disco et en particulier le « krautrock », sous-genre allemand du rock progressif et planant illustré par des groupes comme Tangerine Dream et Kraftwerk. La synthpop se popularise sous un genre distinct au Japon et au Royaume-Uni durant l'ère post-punk et se trouve largement impliquée dans le mouvement new wave de la fin des années 1970 au milieu des années 1980.
",https://fr.wikipedia.org/wiki/Synthpop
Synthpunk,"Le synthpunk (mieux connu sous le terme electropunk[1],[2]) est un genre musical[3] mêlant éléments de musique électronique et punk rock.
",https://fr.wikipedia.org/wiki/Synthpunk
Synthwave,"La synthwave, également appelée retrowave, est un genre musical et artistique[1] ayant émergé au début des années 2010, influencé par la musique et les films des années 1980[2],[3],[4],[5]. Le genre naît d'un mouvement de nostalgie de ladite décennie en proposant les mêmes sonorités, accords et mélodies mais avec une production plus moderne, un rendu plus ambiant et une utilisation plus rare du chant[6],[7].
",https://fr.wikipedia.org/wiki/Synthwave
T-pop,"La T-pop, ou pop taïwanaise (chinois simplifié : 台湾流行音乐 ; chinois traditionnel : 台灣流行音樂 ; pinyin : táiwān liúxíng yīnyuè ; litt. « musique de variété de taïwan »), est une expression désignant la musique populaire (ou variétés) taïwanaise chantée en taïwanais (dialecte du chinois minnan), par opposition à celle chantée en chinois mandarin, langue officielle de la Chine continentale et de Taïwan.
",https://fr.wikipedia.org/wiki/T-pop
Tango,"Le tango est un genre musical et une danse de salon argentine et uruguayenne, plus précisément du Río de la Plata, née à la fin du XIXe siècle. Comme forme rythmique, il désigne le plus souvent une mesure à deux ou quatre temps plutôt marquée, mais avec un vaste éventail de tempos et de styles rythmiques très différents selon les époques et les orchestres.
",https://fr.wikipedia.org/wiki/Tango_(musique)
Taqwacore,"Le taqwacore est un sous-genre de punk en rapport avec l'islam et sa culture. Le terme est initialement utilisé par l'écrivain américain Michael Muhammad Knight dans un roman intitulé The Taqwacores. Il s'agit d'un mot-valise qui regroupe le punk hardcore et le mot arabe taqwa, qui peut se traduire par l'expression « vivre la piété » et qui dénote à la fois d'une peur et d'un amour du divin.  Il n'y a pas encore de son définitif au taqwacore, les artistes se réclamant du genre jouant divers genres de musique variant du punk au hip-hop.
",https://fr.wikipedia.org/wiki/Taqwacore
Tarentelle,"La tarentelle (en italien : Tarantella) est un type de danse traditionnelle associée à une forme musicale originaire du Sud de l'Italie. Elle est  présente dans les Pouilles, la Calabre et la Campanie. Il s'agit d'une ronde, ou plus récemment d'une danse de couple exercée au sein d'une ronde, toujours pratiquée sans contact corporel entre les danseurs. Ses formes les plus connues sont la pizzica dansée dans les Pouilles et la tammurriata en Campanie.
",https://fr.wikipedia.org/wiki/Tarentelle
Tech house,"La tech house est un sous-genre musical de la house mêlant éléments de techno et de house. Le terme de « tech house » se développe chez les disquaires comme une catégorie de musique électronique mêlant les aspects musicaux de la techno[1],[2]. La musique est associée à la techno de Détroit et du Royaume-Uni[2] . Au milieu et à la fin des années 1990, une scène se développe dans les boîtes de nuit britanniques comme The End dirigée par Mr.C & Layo Paskin, Heart & Soul, et Wiggle dirigée par Terry Francis et Nathan Coles[1]. D'autres DJs et groupes de la scène incluent notamment Charles Webster, Bushwacka!, Dave Angel, Herbert, Funk D'Void, Ian O'Brien, Derrick Carter, et Stacey Pullen[1],[2].
",https://fr.wikipedia.org/wiki/Tech_house
Tech trance,"La tech trance est un sous-genre musical de l'electronic dance music (EDM) mêlant les genres techno et trance comme son nom l'indique[1].
",https://fr.wikipedia.org/wiki/Tech_trance
Techno,"La techno est un genre de musique électronique ayant émergé aux États-Unis au milieu des années 1980[2]. Le plus souvent composée en home studio et réinterprétée par des disc jockeys lors de pratiques festives, la techno est avant tout une musique de danse, par essence répétitive. Sa gestation se fait en parallèle de l'apparition de la house music à Chicago, mais la techno s'inspire plus volontiers encore de l'electro et de la new wave, ainsi que de la soul, du funk et des thèmes musicaux futuristes qui prévalaient dans la culture populaire, notamment de l'Amérique industrielle de la fin de la guerre froide. Au cours des années 1990, la techno se développe en véritable culture musicale grâce à l'accueil que réservent l'Angleterre et surtout l'Allemagne aux artistes de Détroit.
",https://fr.wikipedia.org/wiki/Techno
Techno de Détroit,"La techno de Détroit est un style de musique techno qui recense généralement les chansons de groupes et musiciens originaires de Détroit composées pendant les années 1980 et au début des années 1990. La techno de Détroit est à la fois proche des musiques électroniques européennes des années 1970 (le groupe Kraftwerk tout particulièrement) mais aussi du P-Funk (le style de George Clinton).
",https://fr.wikipedia.org/wiki/Techno_de_D%C3%A9troit
Techno hardcore,Description non disponible,https://fr.wikipedia.org/wiki/Techno_hardcore
Techno minimale,"La techno minimale est un sous-genre minimal de la techno[1], caractérisée par une structure musicale répétitive[2]. La techno minimale semble s'être développée au début des années 1990 et lancée par les producteurs Robert Hood et Daniel Bell[3],[4] originaires de Détroit aux Etats-Unis. Au début des années 2000, le terme « minimale » décrit à l'origine un style de techno popularisé en Allemagne par des labels tels que Kompakt, Perlon, et M-nus de Richie Hawtin.
",https://fr.wikipedia.org/wiki/Techno_minimale
Techstep,"La techstep est un sous-genre musical, popularisé à la fin des années 1990[1], caractérisé par une atmosphère obscure renvoyant à la science-fiction. Le genre s'inspire de la musique industrielle et de la techno avec laquelle il partage l'utilisation d'instruments comme le synthétiseur et la boîte à rythmes. La techstep reste néanmoins un sous-genre du drum and bass, notamment par sa structure musicale.
",https://fr.wikipedia.org/wiki/Techstep
Tecno-brega,"Le tecno-brega est une musique brésilienne venant du nord du pays, et plus précisément de Belém[1]. Cette musique est souvent créée en remixant des chansons populaires et des musiques des années 1980. « Pur produit d'une région pauvre », c'est aussi « une revendication de la différence[2]. »
",https://fr.wikipedia.org/wiki/Tecno-brega
Tecno rumba,"La tecno-rumba[1], aussi orthographié tecno rumba ou techno-rumba[2], est un genre musical d'origine espagnole qui fusionne de la technopop avec des sonorités inspirées de la rumba flamenca. Bien que ce type de mélange ait commencé à être fait dans les années 1970 et 1980, le terme de tecno-rumba est utilisé depuis la seconde moitié des années 1990 pour définir un style musical initié par le groupe Camela, auquel une succession de groupes et d'artistes en solo ont également adhéré.
",https://fr.wikipedia.org/wiki/Tecno_rumba
Teen pop,"La teen pop (ou pop adolescente) est un courant commercial de la musique pop, spécialement orientée vers le public adolescent[1],[2]. Il couvre des genres et des styles musicaux tels que la pop ou le rock. Les artistes de teen pop sont appelés des teen stars ou teen idols. Le style est particulièrement très populaire de 1998 à 2002, avec des artistes américains et/ou britanniques comme les Backstreet Boys, *NSYNC, les Spice Girls, Britney Spears, Avril Lavigne et Christina Aguilera, et des artistes français comme Kyo, Lorie et M. Pokora.
",https://fr.wikipedia.org/wiki/Teen_pop
Terrorcore,"Le terrorcore (néerlandais : terror, ou français : terreur) est un sous-genre musical de la techno hardcore apparu au milieu des années 1990.
",https://fr.wikipedia.org/wiki/Terrorcore
